year,month,online_sale_offers,weekend,morning,evening,night,product_name,item_price,category,total_amount,publication,profit_inr,cost_price,profit_per_unit
2019,4,0,0,0,1,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,1,237,108,2,171,70,19,88,19
2019,4,0,0,0,0,1,207,182,2,308,70,32,149,16
2019,4,0,0,0,0,1,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,1,205,97,2,187,70,17,79,17
2019,4,0,0,0,0,1,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,1,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,1,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,207,182,2,322,70,32,149,16
2019,4,0,0,1,0,0,237,108,2,178,70,19,88,19
2019,4,0,0,1,0,0,207,91,2,161,70,16,74,16
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,237,108,2,198,70,19,88,19
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,237,108,2,178,70,19,88,19
2019,4,0,0,0,0,0,207,91,2,161,70,16,74,16
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,237,108,2,198,70,19,88,19
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,237,108,2,178,70,19,88,19
2019,4,0,0,0,0,0,205,97,2,167,70,17,79,17
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,237,108,2,198,70,19,88,19
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,237,108,2,178,70,19,88,19
2019,4,0,0,0,0,0,207,91,2,161,70,16,74,16
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,1,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,1,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,1,0,237,108,2,198,70,19,88,19
2019,4,0,0,0,1,0,207,91,2,161,70,16,74,16
2019,4,0,0,0,1,0,237,108,2,178,70,19,88,19
2019,4,0,0,0,1,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,1,0,207,91,2,161,70,16,74,16
2019,4,0,0,0,1,0,237,108,2,178,70,19,88,19
2019,4,0,0,0,1,0,34,155,2,245,71,27,127,27
2019,4,0,0,0,0,1,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,1,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,1,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,34,155,2,218,71,27,127,27
2019,4,0,0,1,0,0,237,108,2,171,70,19,88,19
2019,4,0,0,1,0,0,207,91,2,154,70,16,74,16
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,237,108,2,198,70,19,88,19
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,237,108,2,178,70,19,88,19
2019,4,0,0,1,0,0,34,155,2,225,71,27,127,27
2019,4,0,0,1,0,0,207,182,2,322,70,32,149,16
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,34,155,2,245,71,27,127,27
2019,4,0,0,0,0,0,237,108,2,198,70,19,88,19
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,205,194,2,334,70,34,159,17
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,1,0,207,91,2,161,70,16,74,16
2019,4,0,0,0,1,0,34,155,2,225,71,27,127,27
2019,4,0,0,0,1,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,1,0,34,155,2,225,71,27,127,27
2019,4,0,0,0,1,0,237,108,2,178,70,19,88,19
2019,4,0,0,0,1,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,1,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,1,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,1,237,108,2,178,70,19,88,19
2019,4,0,0,0,0,1,207,91,2,161,70,16,74,16
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,237,108,2,198,70,19,88,19
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,1,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,1,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,1,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,1,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,1,0,207,182,2,322,70,32,149,16
2019,4,0,0,0,1,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,1,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,1,34,155,2,245,71,27,127,27
2019,4,0,0,0,0,1,237,108,2,198,70,19,88,19
2019,4,0,0,1,0,0,34,155,2,225,71,27,127,27
2019,4,0,0,1,0,0,237,108,2,178,70,19,88,19
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,1,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,1,206,85,2,175,70,15,70,15
2019,4,0,0,0,0,1,205,97,2,187,70,17,79,17
2019,4,0,0,0,0,1,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,1,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,1,34,310,2,450,71,55,254,27
2019,4,0,0,0,0,1,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,1,206,85,2,175,70,15,70,15
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,206,85,2,175,70,15,70,15
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,34,155,2,225,71,27,127,27
2019,4,0,0,1,0,0,207,91,2,161,70,16,74,16
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,206,85,2,175,70,15,70,15
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,206,85,2,175,70,15,70,15
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,207,182,2,322,70,32,149,16
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,206,85,2,175,70,15,70,15
2019,4,0,0,0,0,0,237,108,2,178,70,19,88,19
2019,4,0,0,0,0,0,207,91,2,161,70,16,74,16
2019,4,0,0,0,0,0,34,155,2,225,71,27,127,27
2019,4,0,0,0,0,0,237,108,2,178,70,19,88,19
2019,4,0,0,0,0,0,34,310,2,423,71,55,254,27
2019,4,0,0,0,0,0,237,216,2,329,70,38,177,19
2019,4,0,0,0,0,0,207,182,2,295,70,32,149,16
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,34,155,2,225,71,27,127,27
2019,4,0,0,0,0,0,207,91,2,161,70,16,74,16
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,206,171,2,311,70,30,140,15
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,34,310,2,450,71,55,254,27
2019,4,0,0,0,1,0,237,108,2,178,70,19,88,19
2019,4,0,0,0,1,0,34,155,2,225,71,27,127,27
2019,4,0,0,0,1,0,210,157,2,247,70,28,128,28
2019,4,0,0,0,1,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,1,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,1,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,1,207,182,2,322,70,32,149,16
2019,4,0,0,0,0,1,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,1,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,1,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,237,108,2,178,70,19,88,19
2019,4,0,0,1,0,0,34,155,2,225,71,27,127,27
2019,4,0,0,1,0,0,237,216,2,336,70,38,177,19
2019,4,0,0,1,0,0,34,310,2,430,71,55,254,27
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,237,108,2,198,70,19,88,19
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,207,91,2,154,70,16,74,16
2019,4,0,0,0,0,0,34,155,2,218,71,27,127,27
2019,4,0,0,0,0,0,237,108,2,171,70,19,88,19
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,205,97,2,187,70,17,79,17
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,34,155,2,245,71,27,127,27
2019,4,0,0,0,0,1,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,210,157,2,247,70,28,128,28
2019,4,0,0,1,0,0,34,155,2,245,71,27,127,27
2019,4,0,0,1,0,0,206,85,2,175,70,15,70,15
2019,4,0,0,0,0,0,237,108,2,198,70,19,88,19
2019,4,0,0,0,0,0,210,157,2,247,70,28,128,28
2019,4,0,0,0,0,0,206,85,2,175,70,15,70,15
2019,4,0,0,0,0,0,205,97,2,187,70,17,79,17
2019,4,0,0,0,1,0,34,155,2,225,71,27,127,27
2019,4,0,0,0,1,0,237,108,2,178,70,19,88,19
2019,4,0,0,0,1,0,206,85,2,175,70,15,70,15
2019,4,0,0,0,1,0,205,97,2,187,70,17,79,17
2019,4,0,0,0,0,1,237,108,2,198,70,19,88,19
2019,4,0,0,0,0,1,206,85,2,175,70,15,70,15
2019,4,0,0,0,0,1,34,155,2,245,71,27,127,27
2019,4,0,0,1,0,0,181,899,0,1089,98,116,782,116
2019,4,0,0,0,0,0,181,899,0,1089,98,116,782,116
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,1,206,85,2,175,70,15,70,15
2019,4,0,0,0,0,0,205,97,2,167,70,17,79,17
2019,4,0,0,0,0,0,237,108,2,178,70,19,88,19
2019,4,0,0,0,1,0,207,91,2,161,70,16,74,16
2019,4,0,0,0,1,0,237,108,2,178,70,19,88,19
2019,4,0,0,1,0,0,237,108,2,198,70,19,88,19
2019,4,0,0,1,0,0,102,198,2,288,70,35,162,35
2019,4,0,0,1,0,0,181,899,0,1089,98,116,782,116
2019,4,0,0,1,0,0,34,155,2,245,71,27,127,27
2019,4,0,0,0,1,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,1,181,899,0,1089,98,116,782,116
2019,4,0,0,0,0,1,210,314,2,454,70,56,257,28
2019,4,0,0,0,0,1,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,102,198,2,288,70,35,162,35
2019,4,0,0,1,0,0,206,85,2,175,70,15,70,15
2019,4,0,0,1,0,0,34,155,2,245,71,27,127,27
2019,4,0,0,1,0,0,102,198,2,288,70,35,162,35
2019,4,0,0,0,0,0,102,198,2,288,70,35,162,35
2019,4,0,0,0,0,0,102,198,2,288,70,35,162,35
2019,4,0,0,0,0,0,34,155,2,245,71,27,127,27
2019,4,0,0,0,0,1,102,198,2,288,70,35,162,35
2019,4,0,0,1,0,0,102,198,2,288,70,35,162,35
2019,4,0,0,1,0,0,34,155,2,245,71,27,127,27
2019,4,0,0,0,0,0,102,594,2,784,70,106,487,35
2019,4,0,0,0,0,0,181,899,0,1089,98,116,782,116
2019,4,0,0,0,0,0,90,111,2,201,70,19,91,19
2019,4,0,0,0,0,0,181,899,0,1089,98,116,782,116
2019,4,0,0,0,1,0,181,899,0,1089,98,116,782,116
2019,4,0,0,0,1,0,90,111,2,201,70,19,91,19
2019,4,0,0,0,0,1,90,111,2,201,70,19,91,19
2019,4,0,0,1,0,0,90,111,2,201,70,19,91,19
2019,4,0,0,1,0,0,34,155,2,245,71,27,127,27
2019,4,0,0,1,0,0,102,198,2,288,70,35,162,35
2019,4,0,0,1,0,0,34,155,2,245,71,27,127,27
2019,4,0,0,1,0,0,34,155,2,245,71,27,127,27
2019,4,0,0,0,1,0,34,155,2,245,71,27,127,27
2019,4,0,0,0,0,1,242,184,2,274,70,33,150,33
2019,4,0,0,0,0,1,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,1,90,111,2,201,70,19,91,19
2019,4,0,0,0,0,1,181,899,0,1089,98,116,782,116
2019,4,0,0,0,0,1,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,205,97,2,187,70,17,79,17
2019,4,0,0,1,0,0,242,184,2,274,70,33,150,33
2019,4,0,0,1,0,0,242,184,2,274,70,33,150,33
2019,4,0,0,1,0,0,205,97,2,187,70,17,79,17
2019,4,0,0,1,0,0,206,85,2,175,70,15,70,15
2019,4,0,0,1,0,0,242,184,2,274,70,33,150,33
2019,4,0,0,0,0,0,34,155,2,245,71,27,127,27
2019,4,0,0,0,0,0,205,97,2,187,70,17,79,17
2019,4,0,0,0,0,0,210,157,2,227,70,28,128,28
2019,4,0,0,0,0,0,106,160,2,180,70,28,131,28
2019,4,0,0,0,0,0,34,155,2,245,71,27,127,27
2019,4,0,0,0,1,0,205,97,2,187,70,17,79,17
2019,4,0,0,0,1,0,205,97,2,187,70,17,79,17
2019,4,0,0,0,1,0,210,157,2,247,70,28,128,28
2019,4,0,0,0,1,0,210,157,2,247,70,28,128,28
2019,4,0,0,0,0,1,242,184,2,274,70,33,150,33
2019,4,0,0,0,0,1,210,157,2,247,70,28,128,28
2019,4,0,0,0,0,1,242,368,2,508,70,66,301,33
2019,4,0,0,0,0,1,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,1,102,198,2,288,70,35,162,35
2019,4,0,0,1,0,0,237,108,2,198,70,19,88,19
2019,4,0,0,1,0,0,237,108,2,198,70,19,88,19
2019,4,0,0,1,0,0,242,184,2,274,70,33,150,33
2019,4,0,0,0,0,0,34,155,2,245,71,27,127,27
2019,4,0,0,0,0,0,34,155,2,245,71,27,127,27
2019,4,0,0,0,0,0,34,155,2,245,71,27,127,27
2019,4,0,0,0,0,0,34,155,2,245,71,27,127,27
2019,4,0,0,0,0,0,206,85,2,175,70,15,70,15
2019,4,0,0,0,0,0,34,155,2,245,71,27,127,27
2019,4,0,0,0,0,0,242,184,2,274,70,33,150,33
2019,4,0,0,0,0,0,34,155,2,245,71,27,127,27
2019,4,0,0,0,1,0,34,155,2,245,71,27,127,27
2019,4,0,0,0,1,0,206,85,2,175,70,15,70,15
2019,4,0,0,0,1,0,90,111,2,201,70,19,91,19
2019,4,0,0,0,0,1,34,155,2,245,71,27,127,27
2019,4,0,0,0,0,1,106,320,2,360,70,57,262,28
2019,4,0,0,0,0,1,205,97,2,187,70,17,79,17
2019,4,0,0,1,0,0,135,142,2,282,83,25,116,25
2019,4,0,0,1,0,0,242,184,2,274,70,33,150,33
2019,4,0,0,1,0,0,135,142,2,282,83,25,116,25
2019,4,0,0,1,0,0,138,285,2,425,70,51,233,51
2019,4,0,0,1,0,0,135,142,2,282,83,25,116,25
2019,4,0,0,1,0,0,138,285,2,425,70,51,233,51
2019,4,0,0,1,0,0,138,285,2,425,70,51,233,51
2019,4,0,0,0,0,0,135,142,2,282,83,25,116,25
2019,4,0,0,0,0,0,138,285,2,425,70,51,233,51
2019,4,0,0,0,0,1,34,155,2,245,71,27,127,27
2019,4,0,0,0,0,1,90,111,2,201,70,19,91,19
2019,4,0,0,0,0,1,138,285,2,425,70,51,233,51
2019,4,0,0,0,0,1,138,285,2,425,70,51,233,51
2019,4,0,0,1,0,0,105,145,2,235,70,26,118,26
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,138,285,2,425,70,51,233,51
2019,4,0,0,1,0,0,138,285,2,425,70,51,233,51
2019,4,0,0,1,0,0,138,285,2,425,70,51,233,51
2019,4,0,0,1,0,0,135,142,2,282,83,25,116,25
2019,4,0,0,0,0,0,205,97,2,187,70,17,79,17
2019,4,0,0,0,0,0,34,155,2,225,71,27,127,27
2019,4,0,0,0,0,0,138,285,2,405,70,51,233,51
2019,4,0,0,0,0,0,135,142,2,282,83,25,116,25
2019,4,0,0,0,1,0,34,155,2,245,71,27,127,27
2019,4,0,0,0,1,0,210,157,2,247,70,28,128,28
2019,4,0,0,1,0,0,205,97,2,187,70,17,79,17
2019,4,0,0,1,0,0,135,142,2,282,83,25,116,25
2019,4,0,0,1,0,0,242,184,2,274,70,33,150,33
2019,4,0,0,1,0,0,135,142,2,282,83,25,116,25
2019,4,0,0,0,0,0,90,222,2,362,70,39,182,19
2019,4,0,0,0,0,0,206,85,2,175,70,15,70,15
2019,4,0,0,0,0,0,248,185,2,275,70,33,151,33
2019,4,0,0,0,0,0,138,285,2,425,70,51,233,51
2019,4,0,0,0,0,0,206,85,2,175,70,15,70,15
2019,4,0,0,0,0,0,34,155,2,245,71,27,127,27
2019,4,0,0,0,1,0,248,185,2,275,70,33,151,33
2019,4,0,0,0,1,0,135,284,2,524,83,51,233,25
2019,4,0,0,0,1,0,242,184,2,274,70,33,150,33
2019,4,0,0,0,1,0,206,85,2,155,70,15,70,15
2019,4,0,0,0,1,0,135,142,2,262,83,25,116,25
2019,4,0,0,0,1,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,1,0,242,184,2,274,70,33,150,33
2019,4,0,0,0,0,1,135,142,2,282,83,25,116,25
2019,4,0,0,0,0,1,248,185,2,275,70,33,151,33
2019,4,0,0,0,0,1,135,142,2,282,83,25,116,25
2019,4,0,0,0,0,1,34,155,2,245,71,27,127,27
2019,4,0,0,1,0,0,205,97,2,187,70,17,79,17
2019,4,0,0,1,0,0,205,97,2,187,70,17,79,17
2019,4,0,0,1,0,0,242,184,2,274,70,33,150,33
2019,4,0,0,1,0,0,135,142,2,282,83,25,116,25
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,248,185,2,275,70,33,151,33
2019,4,0,0,0,0,0,206,85,2,175,70,15,70,15
2019,4,0,0,0,1,0,135,142,2,282,83,25,116,25
2019,4,0,0,0,0,1,138,285,2,425,70,51,233,51
2019,4,0,0,0,0,1,138,285,2,425,70,51,233,51
2019,4,0,0,0,0,1,138,285,2,425,70,51,233,51
2019,4,0,0,0,0,1,138,285,2,425,70,51,233,51
2019,4,0,0,0,0,1,90,111,2,201,70,19,91,19
2019,4,0,0,1,0,0,135,142,2,282,83,25,116,25
2019,4,0,0,1,0,0,206,85,2,175,70,15,70,15
2019,4,0,0,0,0,0,135,142,2,282,83,25,116,25
2019,4,0,0,0,0,0,205,97,2,187,70,17,79,17
2019,4,0,0,0,0,0,205,97,2,187,70,17,79,17
2019,4,0,0,0,0,0,242,368,2,508,70,66,301,33
2019,4,0,0,0,1,0,34,155,2,245,71,27,127,27
2019,4,0,0,1,0,0,206,85,2,175,70,15,70,15
2019,4,0,0,1,0,0,206,85,2,175,70,15,70,15
2019,4,0,0,1,0,0,206,85,2,175,70,15,70,15
2019,4,0,0,0,0,0,210,157,2,247,70,28,128,28
2019,4,0,0,0,0,0,138,285,2,425,70,51,233,51
2019,4,0,0,0,0,0,138,285,2,425,70,51,233,51
2019,4,0,0,0,1,0,135,142,2,282,83,25,116,25
2019,4,0,0,0,1,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,1,205,97,2,187,70,17,79,17
2019,4,0,0,0,0,1,138,285,2,425,70,51,233,51
2019,4,0,0,0,0,1,210,157,2,247,70,28,128,28
2019,4,0,0,0,0,1,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,105,145,2,235,70,26,118,26
2019,4,0,0,1,0,0,34,155,2,245,71,27,127,27
2019,4,0,0,1,0,0,135,142,2,282,83,25,116,25
2019,4,0,0,1,0,0,206,85,2,175,70,15,70,15
2019,4,0,0,1,0,0,240,88,2,178,70,15,72,15
2019,4,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,4,0,0,0,0,0,242,184,2,274,70,33,150,33
2019,4,0,0,0,0,0,242,184,2,274,70,33,150,33
2019,4,0,0,0,0,0,34,155,2,245,71,27,127,27
2019,4,0,0,0,1,0,242,184,2,274,70,33,150,33
2019,4,0,0,0,0,1,207,91,2,181,70,16,74,16
2019,4,0,0,1,0,0,242,184,2,274,70,33,150,33
2019,4,0,0,1,0,0,237,108,2,198,70,19,88,19
2019,4,0,0,1,0,0,242,184,2,274,70,33,150,33
2019,4,0,0,1,0,0,242,184,2,274,70,33,150,33
2019,4,0,0,1,0,0,242,184,2,274,70,33,150,33
2019,4,0,0,0,0,1,34,155,2,245,71,27,127,27
2019,4,0,0,1,0,0,102,198,2,288,70,35,162,35
2019,4,0,0,1,0,0,138,285,2,425,70,51,233,51
2019,4,0,0,0,0,0,210,157,2,247,70,28,128,28
2019,4,0,0,0,0,0,212,129,2,219,70,23,105,23
2019,4,0,0,0,0,0,34,155,2,245,71,27,127,27
2019,4,0,0,0,0,0,205,97,2,187,70,17,79,17
2019,4,0,0,0,0,0,138,285,2,425,70,51,233,51
2019,4,0,0,0,1,0,205,97,2,187,70,17,79,17
2019,4,0,0,0,1,0,242,184,2,274,70,33,150,33
2019,4,0,0,0,0,0,242,184,2,274,70,33,150,33
2019,4,0,0,0,0,0,242,184,2,274,70,33,150,33
2019,4,0,0,0,0,1,119,404,1,444,60,68,335,68
2019,5,0,0,0,0,1,105,145,2,235,70,26,118,26
2019,5,0,0,0,0,1,135,142,2,232,83,25,116,25
2019,5,0,0,0,0,0,34,155,2,225,71,27,127,27
2019,5,0,0,0,0,0,237,108,2,178,70,19,88,19
2019,5,0,0,0,0,1,205,97,2,187,70,17,79,17
2019,5,0,0,0,0,0,205,97,2,187,70,17,79,17
2019,5,0,0,0,0,0,138,285,2,425,70,51,233,51
2019,5,0,0,0,0,0,138,285,2,425,70,51,233,51
2019,5,0,0,0,0,1,138,285,2,425,70,51,233,51
2019,5,0,0,1,0,0,138,285,2,425,70,51,233,51
2019,5,0,0,0,0,0,139,180,2,320,70,32,147,32
2019,5,0,0,0,0,1,102,198,2,288,70,35,162,35
2019,5,0,0,0,0,1,139,180,2,320,70,32,147,32
2019,5,0,0,0,0,1,205,97,2,187,70,17,79,17
2019,5,0,0,0,0,1,242,184,2,274,70,33,150,33
2019,5,0,0,1,0,0,34,155,2,245,71,27,127,27
2019,5,0,0,1,0,0,205,97,2,187,70,17,79,17
2019,5,0,0,1,0,0,207,91,2,181,70,16,74,16
2019,5,0,0,1,0,0,205,97,2,187,70,17,79,17
2019,5,0,0,1,0,0,242,184,2,274,70,33,150,33
2019,5,0,0,1,0,0,210,157,2,247,70,28,128,28
2019,5,0,0,0,0,0,242,184,2,274,70,33,150,33
2019,5,0,0,0,0,0,242,184,2,274,70,33,150,33
2019,5,0,0,0,1,0,205,97,2,187,70,17,79,17
2019,5,0,0,1,0,0,205,97,2,187,70,17,79,17
2019,5,0,0,1,0,0,210,157,2,247,70,28,128,28
2019,5,0,0,0,0,0,183,150,2,213,70,27,123,27
2019,5,0,0,0,0,0,212,129,2,192,70,23,105,23
2019,5,0,0,0,0,0,210,157,2,220,70,28,128,28
2019,5,0,0,0,0,0,242,184,2,274,70,33,150,33
2019,5,0,0,0,1,0,19,725,1,865,31,123,601,123
2019,5,0,0,1,0,0,139,180,2,320,70,32,147,32
2019,5,0,0,0,0,0,19,725,1,865,31,123,601,123
2019,5,0,0,0,0,0,242,184,2,274,70,33,150,33
2019,5,0,0,0,0,1,19,725,1,865,31,123,601,123
2019,5,0,0,1,0,0,210,157,2,247,70,28,128,28
2019,5,0,0,1,0,0,35,248,2,288,70,44,203,44
2019,5,0,0,0,0,0,242,184,2,274,70,33,150,33
2019,5,0,0,0,0,0,242,184,2,274,70,33,150,33
2019,5,0,0,0,0,0,205,97,2,187,70,17,79,17
2019,5,0,0,0,1,0,19,725,1,865,31,123,601,123
2019,5,0,0,0,0,1,139,180,2,320,70,32,147,32
2019,5,0,0,0,0,1,93,634,1,824,59,107,526,107
2019,5,0,0,1,0,0,210,157,2,247,70,28,128,28
2019,5,0,0,0,0,0,122,320,1,410,61,54,265,54
2019,5,0,0,0,0,0,121,280,1,320,125,47,232,47
2019,5,0,0,0,0,0,205,97,2,187,70,17,79,17
2019,5,0,0,0,0,0,35,248,2,288,70,44,203,44
2019,5,0,0,0,1,0,35,248,2,288,70,44,203,44
2019,5,0,0,0,1,0,34,155,2,245,71,27,127,27
2019,5,0,0,0,1,0,248,185,2,255,70,33,151,33
2019,5,0,0,0,1,0,35,248,2,268,70,44,203,44
2019,5,0,0,0,1,0,248,185,2,275,70,33,151,33
2019,5,0,0,0,0,1,248,185,2,275,70,33,151,33
2019,5,0,0,0,0,1,248,185,2,275,70,33,151,33
2019,5,0,0,0,0,1,248,185,2,275,70,33,151,33
2019,5,0,0,0,0,1,207,91,2,181,70,16,74,16
2019,5,0,0,0,0,1,35,248,2,288,70,44,203,44
2019,5,0,0,1,0,0,240,88,2,178,70,15,72,15
2019,5,0,0,1,0,0,205,97,2,187,70,17,79,17
2019,5,0,0,1,0,0,205,97,2,187,70,17,79,17
2019,5,0,0,1,0,0,205,97,2,187,70,17,79,17
2019,5,0,0,1,0,0,121,280,1,320,125,47,232,47
2019,5,0,0,0,1,0,175,1645,1,1785,54,279,1365,279
2019,5,0,0,1,0,0,73,600,1,740,59,102,498,102
2019,5,0,0,1,0,0,210,157,2,247,70,28,128,28
2019,5,0,0,1,0,0,250,149,2,219,116,26,122,26
2019,5,0,0,1,0,0,207,91,2,161,70,16,74,16
2019,5,0,0,1,0,0,35,248,2,288,70,44,203,44
2019,5,0,0,0,0,0,35,248,2,288,70,44,203,44
2019,5,0,0,0,0,0,35,248,2,288,70,44,203,44
2019,5,0,0,0,0,1,124,395,1,515,117,67,327,67
2019,5,0,0,0,0,1,122,320,1,390,61,54,265,54
2019,5,0,0,0,0,1,35,248,2,288,70,44,203,44
